,link,titel,intro,datum,verantwoordelijk,pdfs
1017,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/06/10/besluit-wob-verzoek-traineren,Besluit Wob-verzoek traineren,Besluit op een verzoek om informatie over het memo ‘Traineren van onderzoeken’. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/06/10,Ministerie van Financiën,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/10/besluit-wob-verzoek-traineren/Wob-besluit+20200610+inzake+traineren.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/10/besluit-wob-verzoek-traineren/Bijlage+bij+Wob-besluit+20200610+inzake+traineren+deel+1.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/10/besluit-wob-verzoek-traineren/Bijlage+bij+Wob-besluit+20200610+inzake+traineren+deel+2.pdf']"
1018,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/06/10/besluit-wob-verzoek-functioneren-financial-intelligence-unit-nederland,Besluit Wob-verzoek functioneren Financial Intelligence Unit Nederland,,2020/06/10,Ministerie van Financiën,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/10/besluit-wob-verzoek-functioneren-financial-intelligence-unit-nederland/Besluit+Wob-verzoek+functioneren+Financial+Intelligence+Unit+deel+1.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/10/besluit-wob-verzoek-functioneren-financial-intelligence-unit-nederland/Besluit+Wob-verzoek+functioneren+Financial+Intelligence+Unit+deel+2.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/10/besluit-wob-verzoek-functioneren-financial-intelligence-unit-nederland/Besluit+Wob-verzoek+functioneren+Financial+Intelligence+Unit+deel+3.pdf']"
1019,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/06/08/besluit-wob-verzoek-over-beleid-bij-het-bepalen-van-landen-op-dac-lijst,Besluit Wob-verzoek over beleid bij het bepalen van landen op DAC-lijst,Besluit op een verzoek over beleid bij het bepalen van landen op DAC-lijst. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/06/08,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/08/besluit-wob-verzoek-over-beleid-bij-het-bepalen-van-landen-op-dac-lijst/Besluit+op+Wob-verzoek+over+beleid+bij+het+bepalen+van+landen+op+DAC-lijst.pdf']
1020,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/06/04/besluit-op-wob-verzoek-over-onroerend-goed-en-box-3,Besluit op Wob-verzoek over onroerend goed en Box-3,Besluit op Wob-verzoek over onroerend goed en Box-3. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/06/04,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/04/besluit-op-wob-verzoek-over-onroerend-goed-en-box-3/Besluit+op+Wob-verzoek+inzake+onroerend+goed+en+Box-3.pdf']
1021,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/06/03/besluit-wob-verzoek-abn-amro-en-wwft,Besluit Wob-verzoek ABN Amro en Wwft,Besluit op een verzoek om informatie over ABN Amro en de Wet ter voorkoming van witwassen en financieren van terrorisme (Wwft). Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/06/03,Ministerie van Financiën,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/03/besluit-wob-verzoek-abn-amro-en-wwft/Besluit+Wob-verzoek+ABN+Amro+Wwft.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/03/besluit-wob-verzoek-abn-amro-en-wwft/Openbaar+gemaakte+documenten+1-299.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/03/besluit-wob-verzoek-abn-amro-en-wwft/Openbaar+gemaakte+documenten+300-519.pdf']"
1022,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/06/03/besluit-wob-verzoek-btw-tarief-speelgeld,Besluit Wob-verzoek btw-tarief speelgeld,"Besluit op een verzoek om informatie over de besluitvorming waarmee de Belastingdienst tot het standpunt is gekomen dat de volledige omzet - de volledige verkoopwaarde van het speelgeld dat bij bepaalde inwisselingsdiensten betrokken is - belast dient te zijn tegen 21% BTW zonder mogelijkheid op vooraftrek, verrekening of margebelasting bij bedrijfsmatige handel met particulieren. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).",2020/06/03,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/03/besluit-wob-verzoek-btw-tarief-speelgeld/WOB+speelgeld.pdf']
1023,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/05/26/besluit-wob-verzoek-fiscale-beleggingsinstellingen,Besluit Wob-verzoek fiscale beleggingsinstellingen,De minister van Financiën heeft beslist op een Wob-verzoek over fiscale beleggingsinstellingen. Wob staat voor Wet openbaarheid van bestuur.,2020/05/26,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/26/besluit-wob-verzoek-fiscale-beleggingsinstellingen/Beslissing+op+Wob-verzoek+inzake+fiscale+beleggingsinstellingen.pdf']
1024,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/05/20/besluit-wob-verzoek-cv-bv-structuren,Besluit Wob-verzoek CV/BV-structuren,"De minister van Financiën heeft beslist op een Wob-verzoek over het Nederlandse investeringsklimaat c.q. vestigingsklimaat voor Amerikaanse multinationals, waaronder documenten betreffende de praktijk gericht op CV/BV-structuren. Wob staat voor Wet openbaarheid van bestuur.",2020/05/20,Ministerie van Financiën,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/20/besluit-wob-verzoek-cv-bv-structuren/Beslissing+op+Wob-verzoek+inzake+CVBV-structuren.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/20/besluit-wob-verzoek-cv-bv-structuren/Bijlage+1+-+Documenten+Deel+1.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/20/besluit-wob-verzoek-cv-bv-structuren/Bijlage+2+-+Documenten+Deel+2.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/20/besluit-wob-verzoek-cv-bv-structuren/Bijlage+3+-+Documenten+Deel+3.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/20/besluit-wob-verzoek-cv-bv-structuren/Bijlage+4+-+Documenten+Deel+4.pdf']"
1025,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/05/14/besluit-wob-verzoek-informatiebeschikkingen,Besluit Wob-verzoek informatiebeschikkingen,Besluit op een verzoek om informatie over informatiebeschikkingen zoals bedoeld in artikel 52a van de Algemene wet inzake rijksbelastingen. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/05/14,Ministerie van Financiën,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/14/besluit-wob-verzoek-informatiebeschikkingen/Beslissing+WOB-verzoek+informatiebeschikking.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/14/besluit-wob-verzoek-informatiebeschikkingen/Handreiking+informatiebeschikking.pdf']"
1026,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/05/13/besluit-wob-verzoek-verlenen-of-weigeren-vergunningen,Besluit Wob-verzoek verlenen of weigeren vergunningen (onderdeel accijnsvergunningen),"Besluit op een verzoek om informatie over het beleid voor het verlenen, weigeren, schorsen en intrekken van AEO-vergunningen en accijnsvergunningen. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).",2020/05/13,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/13/besluit-wob-verzoek-verlenen-of-weigeren-vergunningen/Besluit+2+Wob-verzoek+verlenen+of+weigeren+van+AEO-vergunningen+en+accijnsvergunningen.pdf']
1027,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/05/13/besluit-wob-verzoek-tenietgaan-douaneschuld,Besluit Wob-verzoek tenietgaan douaneschuld,Besluit op een verzoek om informatie over het aantal keren dat de inspecteur sinds 1 mei 2016 een douaneschuld op grond van artikel 124 lid 2 letter H en letter K van de DWU teniet heeft verklaard. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/05/13,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/13/besluit-wob-verzoek-tenietgaan-douaneschuld/Besluit+Wob-verzoek+tenietgaan+douaneschuld.pdf']
1028,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/05/13/besluit-op-wob-verzoek-inzake-exportkredietverzekering-atradius-en-van-oord-urbinveste,Besluit op Wob-verzoek inzake Exportkredietverzekering Atradius en Van Oord Urbinveste,De minister van Financiën heeft beslist op een Wob-verzoek inzake Exportkredietverzekering Atradius en Van Oord Urbinveste.,2020/05/13,Ministerie van Financiën,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/13/besluit-op-wob-verzoek-inzake-exportkredietverzekering-atradius-en-van-oord-urbinveste/Besluit+op+Wob-verzoek+inzake+Exportkredietverzekering.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/13/besluit-op-wob-verzoek-inzake-exportkredietverzekering-atradius-en-van-oord-urbinveste/Wob-besluit+Atradius+documenten+deel+1-5.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/13/besluit-op-wob-verzoek-inzake-exportkredietverzekering-atradius-en-van-oord-urbinveste/Wob-besluit+Atradius+documenten+deel+2-5.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/13/besluit-op-wob-verzoek-inzake-exportkredietverzekering-atradius-en-van-oord-urbinveste/Wob-besluit+Atradius+documenten+deel+3-5.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/13/besluit-op-wob-verzoek-inzake-exportkredietverzekering-atradius-en-van-oord-urbinveste/Wob-besluit+Atradius+documenten+deel+4-5.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/13/besluit-op-wob-verzoek-inzake-exportkredietverzekering-atradius-en-van-oord-urbinveste/Wob-besluit+Atradius+documenten+deel+5-5.pdf']"
1029,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/05/01/besluit-op-wob-verzoek-over-euro-bv,Besluit op Wob-verzoek over Euro bv,Besluit op een verzoek om informatie over Euro bv. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/05/01,Ministerie van Financiën,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/01/besluit-op-wob-verzoek-over-euro-bv/Euro+bv.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/01/besluit-op-wob-verzoek-over-euro-bv/Euro+bv+bijlage.pdf']"
1030,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/04/30/besluit-wob-verzoek-over-de-belastingheffing-van-in-het-buitenland-wonende-piloten,Besluit Wob-verzoek over de belastingheffing van in het buitenland wonende piloten,Besluit Wob-verzoek over de belastingheffing van in het buitenland wonende piloten.  Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/04/30,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/04/30/besluit-wob-verzoek-over-de-belastingheffing-van-in-het-buitenland-wonende-piloten/Geanonimiseerde+beslissing+Wob+piloten.pdf']
1031,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/04/21/besluit-wob-verzoek-artikel-67-successiewet,Besluit Wob-verzoek artikel 67 Successiewet,"Besluit op een verzoek om documenten over artikel 67, lid 3 van de Successiewet 1956. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).",2020/04/21,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/04/21/besluit-wob-verzoek-artikel-67-successiewet/Beslissing+op+Wob-verzoek+inzake+de+Successiewet.pdf']
1032,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/04/20/besluit-wob-verzoek-over-het-ubo-register-in-nederland,Besluit Wob-verzoek over het UBO-register in Nederland,Besluit Wob-verzoek over het UBO-register in Nederland. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/04/20,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/04/20/besluit-wob-verzoek-over-het-ubo-register-in-nederland/Beslissing+op+Wob-verzoek+inzake+het+UBO-register.pdf']
1033,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/04/15/besluit-wob-verzoek-kinderopvangtoeslag,Besluit Wob-verzoek kinderopvangtoeslag,Besluit op een verzoek om documenten over het terugvorderen van kinderopvangtoeslag vanaf 1 januari 2012. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/04/15,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/04/15/besluit-wob-verzoek-kinderopvangtoeslag/Besluit+op+Wob-verzoek+kinderopvangtoeslag+en+eigen+bijdrage.pdf']
1034,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/04/10/besluit-op-wob-verzoek-over-fair-play-beginsel,Besluit op Wob-verzoek over fair-play-beginsel,Besluit op een verzoek om documenten over het beleid rond het fair-play-beginsel  Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/04/10,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/04/10/besluit-op-wob-verzoek-over-fair-play-beginsel/Wob-besluit+marginale+toetsing+en+beginsel+van+fair+play+17042020+II.pdf']
1035,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/04/10/besluit-op-wob-verzoek-over-projectgroep-scheepvaart-cvs,Besluit op Wob-verzoek over projectgroep Scheepvaart CV's,Besluit op een verzoek om documenten over de oprichting van  projectgroep Scheepvaart CV's. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/04/10,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/04/10/besluit-op-wob-verzoek-over-projectgroep-scheepvaart-cvs/Wob-besluit+tijdelijke+willekeurige+afschrijving+bij+scheepvaart-cvs+incl+bijlagen+17042020.pdf']
1036,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/03/23/besluit-wob-verzoek-over-hennepkwekerijen,Besluit Wob-verzoek over hennepkwekerijen,Besluit op een verzoek om documenten over hennepkwekerijen. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/03/23,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/03/23/besluit-wob-verzoek-over-hennepkwekerijen/Besluit+Wob-verzoek+over+hennepkwekerijen.pdf']
1037,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/03/19/besluit-wob-verzoek-informatie-gegeven-presentatie-door-een-douaneambtenaar-aan-zijn-collegas,Besluit Wob-verzoek informatie gegeven presentatie door een douaneambtenaar aan zijn collega's,Besluit op een verzoek om informatie gegeven presentatie door een douaneambtenaar aan zijn collega's. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/03/19,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/03/19/besluit-wob-verzoek-informatie-gegeven-presentatie-door-een-douaneambtenaar-aan-zijn-collegas/Besluit+Wob-verzoek+informatie+gegeven+presentatie+door+een+douaneambtenaar+aan+zijn+collega%27s.pdf']
1038,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/03/13/besluit-wob-verzoek-over-de-aftrek-elders-belast-in-geval-van-bijgeschreven-rente-of-royaltys-onder-bilaterale-belastingverdragen,Besluit Wob-verzoek over de aftrek elders belast in geval van bijgeschreven rente of royalty's onder (bilaterale) belastingverdragen,Besluit Wob-verzoek over de aftrek elders belast in geval van bijgeschreven rente of royalty's onder (bilaterale) belastingverdragen. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/03/13,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/03/13/besluit-wob-verzoek-over-de-aftrek-elders-belast-in-geval-van-bijgeschreven-rente-of-royaltys-onder-bilaterale-belastingverdragen/Besluit+Wob-verzoek+inzake+de+aftrek+elders+belast+in+geval+van+bijgeschreven+rente+of+royalty%27s+onder+%28bilaterale%29+belastingverdragen.pdf']
1039,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/03/12/besluit-wob-verzoek-inzake-kinderopvangtoeslag-en-eigen-bijdrage,Besluit Wob-verzoek inzake Kinderopvangtoeslag en eigen bijdrage,Besluit Wob-verzoek inzake Kinderopvangtoeslag en eigen bijdrage.  Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/03/12,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/03/12/besluit-wob-verzoek-inzake-kinderopvangtoeslag-en-eigen-bijdrage/Wob-besluit+Kinderopvangtoeslag+en+eigen+bijdrage.pdf']
1040,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/03/10/besluit-wob-verzoek-over-financiering-van-de-union-of-agricultural-workers-committee-uawc,Besluit Wob-verzoek over financiering van de Union of Agricultural Workers Committee (UAWC),De minister van Buitenlandse Zaken heeft op 10 maart 2020 een besluit genomen op een verzoek in het kader van financiering van de Union of Agricultural Workers Committee (UAWC) door de Nederlandse vertegenwoordiging in Ramallah. Het verzoek is gedaan op basis van de Wet  openbaarheid van bestuur.,2020/03/10,Ministerie van Financiën,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/03/10/besluit-wob-verzoek-over-financiering-van-de-union-of-agricultural-workers-committee-uawc/Wob-besluit+FA.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/03/10/besluit-wob-verzoek-over-financiering-van-de-union-of-agricultural-workers-committee-uawc/Documenten+Wob-verzoek+FA.pdf']"
1041,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/03/03/besluit-wob-verzoek-model-vaststellingsovereenkomst,Besluit Wob-verzoek Model Vaststellingsovereenkomst,Besluit op een verzoek om een afschrift van het standaard Model Vaststellingsovereenkomst van de Belastingdienst. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/03/03,Ministerie van Financiën,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/03/03/besluit-wob-verzoek-model-vaststellingsovereenkomst/Wob-besluit-Model-VSO.pdf']
1042,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/03/02/besluit-wob-verzoek-om-geactualiseerde-versie-van-het-memo-aandachtspunten-projecten-vermogen-in-het-buitenland-vib-projecten,Besluit Wob-verzoek om geactualiseerde versie van het memo 'Aandachtspunten projecten Vermogen in het Buitenland (ViB-projecten)',Besluit Wob-verzoek om geactualiseerde versie van het memo 'Aandachtspunten projecten Vermogen in het Buitenland (ViB-projecten)'. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/03/02,Ministerie van Financiën,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/03/02/besluit-wob-verzoek-om-geactualiseerde-versie-van-het-memo-aandachtspunten-projecten-vermogen-in-het-buitenland-vib-projecten/WOB-beschikking+Belastingdienst+memo+Aandachtspunten+projecten+vermogen+in+het+buitenland.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/03/02/besluit-wob-verzoek-om-geactualiseerde-versie-van-het-memo-aandachtspunten-projecten-vermogen-in-het-buitenland-vib-projecten/Bijlage+bij+besluit+Wob-verzoek+om+geactualiseerde+versie+van+het+memo+%27Aandachtspunten+projecten+Vermogen+in+het+Buitenland+%28ViB-projecten%29.pdf']"
